bbref_id,season,Name,Age,Level,Team,G,PA,AB,R,H,X1B,X2B,X3B,HR,RBI,BB,IBB,uBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS
roblevi01,2020,Victor Robles,23,Maj-NL,Washington,52,189,168,20,37,28,5,1,3,15,9,0,9,53,9,1,2,0,4,1,0.22,0.293,0.316,0.608
brantmi02,2020,Michael Brantley,33,Maj-AL,Houston,46,187,170,24,51,31,15,0,5,22,17,0,17,28,0,0,0,3,2,0,0.3,0.364,0.477,0.84
doziehu01,2020,Hunter Dozier,28,Maj-AL,Kansas City,44,186,158,29,36,24,4,2,6,12,27,0,27,48,1,0,0,3,4,0,0.228,0.344,0.392,0.737
hoskirh01,2020,Rhys Hoskins,27,Maj-NL,Philadelphia,41,185,151,35,37,18,9,0,10,26,29,0,29,43,5,0,0,4,1,0,0.245,0.384,0.503,0.887
tsutsyo01,2020,Yoshi Tsutsugo,28,Maj-AL,Tampa Bay,51,185,157,27,31,17,5,1,8,24,26,1,25,50,1,0,1,5,0,0,0.198,0.314,0.395,0.708
darnatr01,2020,Travis d'Arnaud,31,Maj-NL,Atlanta,44,184,165,19,53,36,8,0,9,34,16,0,16,50,2,0,1,8,1,0,0.321,0.386,0.533,0.919
nolaau01,2020,Austin Nola,30,"Maj-AL,Maj-NL","San Diego,Seattle",48,184,161,24,44,27,9,1,7,28,18,1,17,34,3,0,2,3,0,0,0.273,0.353,0.472,0.825
wendljo01,2020,Joey Wendle,30,Maj-AL,Tampa Bay,50,184,168,24,48,33,9,2,4,17,10,1,9,35,5,0,1,1,8,2,0.286,0.342,0.435,0.777
hampsga01,2020,Garrett Hampson,25,Maj-NL,Colorado,53,184,167,25,39,27,4,3,5,11,13,0,13,60,0,3,1,1,6,1,0.234,0.287,0.383,0.671
gordoal01,2020,Alex Gordon,36,Maj-AL,Kansas City,50,184,163,15,34,26,4,0,4,11,18,0,18,37,3,0,0,0,0,0,0.209,0.299,0.307,0.606
winkeje01,2020,Jesse Winker,26,Maj-NL,Cincinnati,54,183,149,27,38,19,7,0,12,23,28,0,28,46,5,0,1,3,1,0,0.255,0.388,0.544,0.932
akiyash01,2020,Shogo Akiyama,32,Maj-NL,Cincinnati,54,183,155,16,38,31,6,1,0,9,25,0,25,34,2,0,0,1,7,2,0.245,0.357,0.297,0.654
canoro01,2020,Robinson Canó,37,Maj-NL,New York,49,182,171,23,54,35,9,0,10,30,9,1,8,24,1,0,1,7,0,0,0.316,0.352,0.544,0.896
heywaja01,2020,Jason Heyward,30,Maj-NL,Chicago,50,181,147,20,39,25,6,2,6,22,30,1,29,37,2,0,2,1,2,0,0.265,0.392,0.456,0.848
encared01,2020,Edwin Encarnación,37,Maj-AL,Chicago,44,181,159,19,25,10,5,0,10,19,16,0,16,54,4,0,1,3,0,0,0.157,0.25,0.377,0.627
bohmal01,2020,Alec Bohm,23,Maj-NL,Philadelphia,44,180,160,24,54,39,11,0,4,23,16,0,16,36,2,0,2,4,1,1,0.338,0.4,0.481,0.881
bregmal01,2020,Alex Bregman,26,Maj-AL,Houston,42,180,153,19,37,18,12,1,6,22,24,1,23,26,2,0,1,2,0,0,0.242,0.35,0.451,0.801
shawtr01,2020,Travis Shaw,30,Maj-AL,Toronto,50,180,163,17,39,23,10,0,6,17,16,0,16,50,0,0,1,4,0,0,0.239,0.306,0.411,0.717
beltbr01,2020,Brandon Belt,32,Maj-NL,San Francisco,51,179,149,25,46,23,13,1,9,30,30,1,29,36,0,0,0,5,0,0,0.309,0.425,0.591,1.015
goodrni01,2020,Niko Goodrum,28,Maj-AL,Detroit,43,179,158,15,29,16,7,1,5,20,18,0,18,69,0,0,3,4,7,1,0.184,0.263,0.335,0.598
severpe01,2020,Pedro Severino,26,Maj-AL,Baltimore,48,178,160,17,40,29,5,1,5,21,16,0,16,40,1,1,0,3,1,0,0.25,0.322,0.388,0.71
sanchga02,2020,Gary Sánchez,27,Maj-AL,New York,49,178,156,19,23,9,4,0,10,24,18,0,18,64,4,0,0,6,0,0,0.147,0.253,0.365,0.618
schoojo01,2020,Jonathan Schoop,28,Maj-AL,Detroit,44,177,162,26,45,31,4,2,8,23,8,0,8,39,4,0,2,8,0,0,0.278,0.324,0.475,0.799
dubonma01,2020,Mauricio Dubón,25,Maj-NL,San Francisco,54,177,157,21,43,34,4,1,4,19,15,0,15,36,1,1,2,4,2,2,0.274,0.337,0.389,0.726
eatonad02,2020,Adam Eaton,31,Maj-NL,Washington,41,176,159,22,36,20,11,1,4,17,12,1,11,32,1,4,0,4,3,0,0.226,0.285,0.384,0.669
turneju01,2020,Justin Turner,35,Maj-NL,Los Angeles,42,175,150,26,46,32,9,1,4,23,18,0,18,26,6,0,1,2,1,0,0.307,0.4,0.46,0.86
ohtansh01,2020,Shohei Ohtani,25,Maj-AL,Los Angeles,44,175,153,23,29,16,6,0,7,24,22,0,22,50,0,0,0,3,7,1,0.19,0.291,0.366,0.657
urshegi01,2020,Gio Urshela,28,Maj-AL,New York,43,174,151,24,45,28,11,0,6,30,18,0,18,25,1,0,4,6,1,0,0.298,0.368,0.49,0.858
solerjo01,2020,Jorge Soler,28,Maj-AL,Kansas City,43,174,149,17,34,18,8,0,8,24,19,0,19,60,3,0,1,3,0,0,0.228,0.326,0.443,0.769
dejonpa01,2020,Paul DeJong,26,Maj-NL,St. Louis,45,174,152,17,38,29,6,0,3,25,17,0,17,50,1,0,4,4,1,0,0.25,0.322,0.349,0.671
polangr01,2020,Gregory Polanco,28,Maj-NL,Pittsburgh,50,174,157,12,24,11,6,0,7,22,13,0,13,65,0,0,3,1,3,1,0.153,0.214,0.325,0.539
frazito01,2020,Todd Frazier,34,"Maj-AL,Maj-NL","New York,Texas",45,172,157,16,37,23,9,1,4,12,11,0,11,42,4,0,0,1,1,1,0.236,0.302,0.382,0.685
newmake01,2020,Kevin Newman,26,Maj-NL,Pittsburgh,44,172,156,12,35,29,5,0,1,10,12,0,12,21,1,1,2,1,0,1,0.224,0.281,0.276,0.556
millebr02,2020,Brad Miller,30,Maj-NL,St. Louis,48,171,142,21,33,17,8,1,7,25,25,1,24,46,3,0,1,2,1,0,0.232,0.357,0.451,0.807
piscost01,2020,Stephen Piscotty,29,Maj-AL,Oakland,45,171,159,17,36,25,6,0,5,29,9,0,9,53,1,1,1,4,4,0,0.226,0.271,0.359,0.629
dickeal01,2020,Alex Dickerson,30,Maj-NL,San Francisco,52,169,150,28,45,24,10,1,10,27,16,2,14,29,2,0,1,5,0,0,0.3,0.373,0.58,0.953
carpema01,2020,Matt Carpenter,34,Maj-NL,St. Louis,50,169,140,22,26,16,6,0,4,24,23,1,22,48,6,0,0,1,0,0,0.186,0.325,0.314,0.64
uptonju01,2020,Justin Upton,32,Maj-AL,Los Angeles,42,166,147,20,30,16,5,0,9,22,11,0,11,43,7,0,1,6,0,1,0.204,0.289,0.422,0.711
santaan02,2020,Anthony Santander,25,Maj-AL,Baltimore,37,165,153,24,40,15,13,1,11,32,10,3,7,25,2,0,0,2,0,0,0.261,0.315,0.575,0.89
maldoma01,2020,Martín Maldonado,33,Maj-AL,Houston,47,165,135,19,29,19,4,0,6,24,27,0,27,51,1,2,0,1,1,0,0.215,0.35,0.378,0.728
goodwbr01,2020,Brian Goodwin,29,"Maj-AL,Maj-NL","Cincinnati,Los Angeles",50,164,144,17,31,15,9,1,6,22,17,1,16,54,1,0,2,1,5,0,0.215,0.299,0.417,0.716
moustmi01,2020,Mike Moustakas,31,Maj-NL,Cincinnati,44,163,139,13,32,15,9,0,8,27,18,1,17,36,4,0,2,5,1,0,0.23,0.331,0.468,0.799
pujolal01,2020,Albert Pujols,40,Maj-AL,Los Angeles,39,163,152,15,34,20,8,0,6,25,9,1,8,25,1,0,1,4,0,0,0.224,0.27,0.395,0.665
frazicl01,2020,Clint Frazier,25,Maj-AL,New York,39,160,131,24,35,20,6,1,8,26,25,0,25,44,3,0,1,5,3,0,0.267,0.394,0.512,0.905
torregl01,2020,Gleyber Torres,23,Maj-AL,New York,42,160,136,17,33,22,8,0,3,16,22,0,22,28,2,0,0,5,1,0,0.243,0.356,0.368,0.724
mooredy01,2020,Dylan Moore,27,Maj-AL,Seattle,38,159,137,26,35,18,9,0,8,17,14,0,14,43,8,0,0,4,12,5,0.256,0.359,0.496,0.855
galvifr01,2020,Freddy Galvis,30,Maj-NL,Cincinnati,47,159,141,18,31,19,5,0,7,16,13,0,13,30,5,0,0,5,1,1,0.22,0.308,0.404,0.713
kiermke01,2020,Kevin Kiermaier,30,Maj-AL,Tampa Bay,49,159,138,16,30,19,5,3,3,22,20,1,19,42,1,0,0,2,8,1,0.217,0.321,0.362,0.683
margoma01,2020,Manuel Margot,25,Maj-AL,Tampa Bay,47,159,145,19,39,29,9,0,1,11,13,0,13,25,0,0,1,0,12,4,0.269,0.327,0.352,0.679
gardnbr01,2020,Brett Gardner,36,Maj-AL,New York,49,158,130,20,29,18,5,1,5,15,26,0,26,35,1,0,1,0,3,1,0.223,0.354,0.392,0.747
chavimi01,2020,Michael Chavis,24,Maj-AL,Boston,42,158,146,16,31,19,5,2,5,19,8,0,8,50,2,0,2,6,3,0,0.212,0.26,0.377,0.636
oneilty01,2020,Tyler O'Neill,25,Maj-NL,St. Louis,50,157,139,20,24,12,5,0,7,19,15,0,15,43,2,0,1,3,3,1,0.173,0.261,0.36,0.621
perezsa02,2020,Salvador Perez,30,Maj-AL,Kansas City,37,156,150,22,50,27,12,0,11,32,3,0,3,36,2,0,1,0,1,0,0.333,0.353,0.633,0.986
hosmeer01,2020,Eric Hosmer,30,Maj-NL,San Diego,38,156,143,23,41,26,6,0,9,36,9,0,9,28,2,0,2,3,4,0,0.287,0.333,0.518,0.851
molinya01,2020,Yadier Molina,37,Maj-NL,St. Louis,42,156,145,12,38,32,2,0,4,16,6,0,6,21,3,1,1,7,0,0,0.262,0.303,0.359,0.662
francty01,2020,Ty France,25,"Maj-AL,Maj-NL","San Diego,Seattle",43,155,141,19,43,29,9,1,4,23,11,0,11,37,3,0,0,3,0,0,0.305,0.368,0.468,0.836
ramoswi01,2020,Wilson Ramos,32,Maj-NL,New York,45,155,142,13,34,23,6,0,5,15,10,0,10,31,2,0,1,5,0,0,0.239,0.297,0.387,0.684
mullice01,2020,Cedric Mullins,25,Maj-AL,Baltimore,48,153,140,16,38,28,4,3,3,12,8,0,8,37,1,4,0,0,7,2,0.271,0.315,0.407,0.723
morelmi01,2020,Mitch Moreland,34,"Maj-AL,Maj-NL","Boston,San Diego",42,152,136,22,36,17,9,0,10,29,15,2,13,32,1,0,0,0,0,0,0.265,0.342,0.552,0.894
chapmma01,2020,Matt Chapman,27,Maj-AL,Oakland,37,152,142,22,33,12,9,2,10,25,8,0,8,54,1,0,1,2,0,0,0.232,0.276,0.535,0.812
meadoau01,2020,Austin Meadows,25,Maj-AL,Tampa Bay,36,152,132,19,27,14,8,1,4,13,17,0,17,50,1,0,2,0,2,1,0.205,0.296,0.371,0.667
lopesti01,2020,Tim Lopes,26,Maj-AL,Seattle,46,151,143,16,34,20,12,0,2,15,6,0,6,34,2,0,0,2,5,0,0.238,0.278,0.364,0.642
iglesjo01,2020,José Iglesias,30,Maj-AL,Baltimore,39,150,142,16,53,33,17,0,3,24,3,0,3,17,4,0,1,1,0,0,0.373,0.4,0.556,0.956
valaipa01,2020,Pat Valaika,27,Maj-AL,Baltimore,51,150,141,24,39,27,4,0,8,16,8,0,8,34,0,1,0,3,0,1,0.277,0.315,0.475,0.791
bertijo01,2020,Jon Berti,30,Maj-NL,Miami,39,149,120,21,31,24,5,0,2,14,23,0,23,37,3,2,1,1,9,2,0.258,0.388,0.35,0.738
mazarno01,2020,Nomar Mazara,25,Maj-AL,Chicago,42,149,136,13,31,24,6,0,1,15,10,0,10,44,3,0,0,0,0,1,0.228,0.295,0.294,0.589
joycema01,2020,Matt Joyce,35,Maj-NL,Miami,46,148,127,16,32,26,4,0,2,14,20,0,20,41,0,0,1,3,1,0,0.252,0.351,0.331,0.682
hernaen02,2020,Enrique Hernández,28,Maj-NL,Los Angeles,48,148,139,20,32,18,8,1,5,20,6,0,6,31,2,0,1,5,0,1,0.23,0.27,0.41,0.68
rosaram01,2020,Amed Rosario,24,Maj-NL,New York,46,148,144,20,36,28,3,1,4,15,4,0,4,35,0,0,0,5,0,1,0.25,0.27,0.368,0.638
odorro01,2020,Rougned Odor,26,Maj-AL,Texas,38,148,138,15,23,9,4,0,10,30,7,0,7,47,1,0,2,2,0,1,0.167,0.21,0.413,0.623
janseda01,2020,Danny Jansen,25,Maj-AL,Toronto,43,147,120,18,22,13,3,0,6,20,21,0,21,31,2,3,1,1,0,0,0.183,0.313,0.358,0.671
bryankr01,2020,Kris Bryant,28,Maj-NL,Chicago,34,147,131,20,27,17,5,1,4,11,12,0,12,40,4,0,0,1,0,0,0.206,0.293,0.351,0.644
choiji01,2020,Ji Man Choi,29,Maj-AL,Tampa Bay,42,145,122,16,28,12,13,0,3,16,20,2,18,36,0,0,3,1,0,0,0.23,0.331,0.41,0.741
boteda01,2020,David Bote,27,Maj-NL,Chicago,45,145,125,15,25,14,3,1,7,29,17,0,17,40,2,0,1,6,2,0,0.2,0.303,0.408,0.711
rojasmi02,2020,Miguel Rojas,31,Maj-NL,Miami,40,143,125,20,38,23,10,1,4,20,16,2,14,18,2,0,0,1,5,1,0.304,0.392,0.496,0.888
stallja01,2020,Jacob Stallings,30,Maj-NL,Pittsburgh,42,143,125,13,31,21,7,0,3,18,15,0,15,40,0,2,1,2,0,0,0.248,0.326,0.376,0.702
braunry02,2020,Ryan Braun,36,Maj-NL,Milwaukee,39,141,129,14,30,14,7,1,8,26,7,0,7,27,2,0,1,6,1,0,0.233,0.281,0.488,0.769
markani01,2020,Nick Markakis,36,Maj-NL,Atlanta,37,141,130,15,33,17,15,0,1,15,10,0,10,23,1,0,0,5,0,0,0.254,0.312,0.392,0.704
panikjo01,2020,Joe Panik,29,Maj-AL,Toronto,41,141,120,18,27,20,6,0,1,7,20,0,20,27,1,0,0,4,0,0,0.225,0.34,0.3,0.64
naquity01,2020,Tyler Naquin,29,Maj-AL,Cleveland,40,141,133,15,29,16,8,1,4,20,5,0,5,40,1,0,2,3,0,1,0.218,0.248,0.384,0.632
castrwi01,2020,Willi Castro,23,Maj-AL,Detroit,36,140,129,21,45,33,4,2,6,24,7,0,7,38,1,1,2,0,0,1,0.349,0.381,0.55,0.932
mountry01,2020,Ryan Mountcastle,23,Maj-AL,Baltimore,35,140,126,12,42,32,5,0,5,23,11,0,11,30,1,0,2,2,0,1,0.333,0.386,0.492,0.878
murphse01,2020,Sean Murphy,25,Maj-AL,Oakland,43,140,116,21,27,15,5,0,7,14,24,0,24,37,0,0,0,6,0,0,0.233,0.364,0.457,0.821
thameer01,2020,Eric Thames,33,Maj-NL,Washington,41,140,123,10,25,17,5,0,3,12,14,1,13,42,3,0,0,2,1,0,0.203,0.3,0.317,0.617
garcilu04,2020,Luis García,20,Maj-NL,Washington,40,139,134,18,37,29,6,0,2,16,5,0,5,29,0,0,0,3,1,1,0.276,0.302,0.366,0.668
renfrhu01,2020,Hunter Renfroe,28,Maj-AL,Tampa Bay,42,139,122,18,19,6,5,0,8,22,14,0,14,37,2,0,1,3,2,0,0.156,0.252,0.393,0.645
diazya01,2020,Yandy Díaz,28,Maj-AL,Tampa Bay,34,138,114,16,35,30,3,0,2,11,23,1,22,17,1,0,0,6,0,0,0.307,0.428,0.386,0.814
pederjo01,2020,Joc Pederson,28,Maj-NL,Los Angeles,43,138,121,21,23,12,4,0,7,16,11,0,11,34,5,0,0,5,1,0,0.19,0.285,0.397,0.681
smithwi05,2020,Will Smith,25,Maj-NL,Los Angeles,37,137,114,23,33,16,9,0,8,25,20,1,19,22,2,0,1,2,0,0,0.29,0.402,0.579,0.98
vogelda01,2020,Daniel Vogelbach,27,"Maj-AL,Maj-NL","Milwaukee,Seattle,Toronto",39,136,115,16,24,15,3,0,6,16,20,1,19,33,1,0,0,3,0,0,0.209,0.331,0.391,0.722
buxtoby01,2020,Byron Buxton,26,Maj-AL,Minnesota,39,135,130,19,33,17,3,0,13,27,2,0,2,36,1,0,2,2,2,1,0.254,0.267,0.577,0.844
gyorkje01,2020,Jedd Gyorko,31,Maj-NL,Milwaukee,42,135,117,19,29,17,3,0,9,17,15,1,14,38,1,0,2,4,0,0,0.248,0.333,0.504,0.838
kipnija01,2020,Jason Kipnis,33,Maj-NL,Chicago,44,135,114,13,27,15,8,1,3,16,18,0,18,41,1,0,2,1,1,0,0.237,0.341,0.404,0.744
rominau01,2020,Austin Romine,31,Maj-AL,Detroit,37,135,130,12,31,24,5,0,2,17,4,0,4,47,0,0,1,3,0,0,0.239,0.259,0.323,0.582
haysau01,2020,Austin Hays,24,Maj-AL,Baltimore,33,134,122,20,34,28,2,0,4,9,8,0,8,25,2,0,2,1,2,3,0.279,0.328,0.393,0.722
taverle01,2020,Leody Taveras,21,Maj-AL,Texas,33,134,119,20,27,16,6,1,4,6,14,0,14,43,0,1,0,0,8,0,0.227,0.308,0.395,0.703
coopega03,2020,Garrett Cooper,29,Maj-NL,Miami,34,133,120,20,34,20,8,0,6,20,11,0,11,31,2,0,0,5,0,0,0.283,0.353,0.5,0.853
kempma01,2020,Matt Kemp,35,Maj-NL,Colorado,43,132,117,18,28,19,3,0,6,21,15,1,14,41,0,0,0,5,1,0,0.239,0.326,0.419,0.745
caratvi01,2020,Victor Caratini,26,Maj-NL,Chicago,44,132,116,10,28,20,7,0,1,16,12,1,11,31,4,0,0,4,0,1,0.241,0.333,0.328,0.661
smoakju01,2020,Justin Smoak,33,Maj-NL,"Milwaukee,San Francisco",36,132,119,14,21,9,7,0,5,15,10,0,10,42,2,0,1,4,0,0,0.177,0.25,0.361,0.611
murphda08,2020,Daniel Murphy,35,Maj-NL,Colorado,40,132,123,10,29,23,3,0,3,16,7,2,5,21,0,0,1,3,0,0,0.236,0.275,0.333,0.608
ohearry01,2020,Ryan O'Hearn,26,Maj-AL,Kansas City,42,132,113,7,22,14,6,0,2,18,18,2,16,37,0,0,1,5,0,0,0.195,0.303,0.301,0.604
adelljo01,2020,Jo Adell,21,Maj-AL,Los Angeles,38,132,124,9,20,13,4,0,3,7,7,0,7,55,1,0,0,3,0,1,0.161,0.212,0.266,0.478
gimenan01,2020,Andrés Giménez,21,Maj-NL,New York,49,131,117,22,31,23,3,2,3,12,7,0,7,27,6,0,1,0,8,1,0.265,0.336,0.402,0.738
inciaen01,2020,Ender Inciarte,29,Maj-NL,Atlanta,46,131,116,17,22,18,2,1,1,10,12,0,12,25,0,1,2,0,4,1,0.19,0.262,0.25,0.512
suzukku01,2020,Kurt Suzuki,36,Maj-NL,Washington,33,129,111,15,30,20,8,0,2,17,11,0,11,19,4,0,3,4,1,0,0.27,0.349,0.396,0.745
kellyca02,2020,Carson Kelly,25,Maj-NL,Arizona,39,129,122,11,27,17,5,0,5,19,6,0,6,29,1,0,0,4,0,0,0.221,0.264,0.385,0.649
bichebo01,2020,Bo Bichette,22,Maj-AL,Toronto,29,128,123,18,37,22,9,1,5,23,5,1,4,27,0,0,0,2,4,0,0.301,0.328,0.512,0.84
sogarer01,2020,Eric Sogard,34,Maj-NL,Milwaukee,43,128,115,10,24,18,5,0,1,10,11,0,11,20,1,0,1,1,0,0,0.209,0.281,0.278,0.56
longsh01,2020,Shed Long Jr.,24,Maj-AL,Seattle,34,128,117,10,20,12,5,0,3,9,11,0,11,37,0,0,0,1,4,0,0.171,0.242,0.291,0.533
tellero01,2020,Rowdy Tellez,25,Maj-AL,Toronto,35,127,113,20,32,19,5,0,8,23,11,1,10,20,1,0,2,1,0,1,0.283,0.347,0.54,0.886
choosh01,2020,Shin-Soo Choo,37,Maj-AL,Texas,33,127,110,13,26,18,3,0,5,15,13,1,12,33,2,0,2,1,6,1,0.236,0.323,0.4,0.723
gamelbe01,2020,Ben Gamel,28,Maj-NL,Milwaukee,40,127,114,13,27,15,8,1,3,10,13,0,13,39,0,0,0,4,0,2,0.237,0.315,0.404,0.719
simmoan01,2020,Andrelton Simmons,30,Maj-AL,Los Angeles,30,127,118,19,35,28,7,0,0,10,8,0,8,16,1,0,0,5,2,0,0.297,0.347,0.356,0.702
camarjo01,2020,Johan Camargo,26,Maj-NL,Atlanta,35,127,120,16,24,12,8,0,4,9,6,0,6,35,1,0,0,1,0,0,0.2,0.244,0.367,0.611
hoernni01,2020,Nico Hoerner,23,Maj-NL,Chicago,48,126,108,19,24,20,4,0,0,13,12,0,12,24,3,0,2,3,3,2,0.222,0.312,0.259,0.571
narvaom01,2020,Omar Narváez,28,Maj-NL,Milwaukee,40,126,108,8,19,13,4,0,2,10,16,0,16,39,2,0,0,1,0,0,0.176,0.294,0.269,0.562
baderha01,2020,Harrison Bader,26,Maj-NL,St. Louis,50,125,106,21,24,11,7,2,4,11,13,0,13,40,5,0,1,2,3,1,0.226,0.336,0.443,0.779
albieoz01,2020,Ozzie Albies,23,Maj-NL,Atlanta,29,124,118,21,32,21,5,0,6,19,5,0,5,30,1,0,0,0,3,0,0.271,0.307,0.466,0.773
phamth01,2020,Tommy Pham,32,Maj-NL,San Diego,31,124,108,13,23,18,2,0,3,12,15,0,15,26,1,0,0,2,6,0,0.213,0.315,0.315,0.629
kingesc01,2020,Scott Kingery,26,Maj-NL,Philadelphia,36,124,113,12,18,10,5,0,3,6,9,0,9,35,1,1,0,1,0,0,0.159,0.228,0.283,0.511
caveja01,2020,Jake Cave,27,Maj-AL,Minnesota,42,123,113,17,25,16,3,2,4,15,5,0,5,44,5,0,0,0,0,2,0.221,0.285,0.389,0.674
kieboca01,2020,Carter Kieboom,22,Maj-NL,Washington,33,122,99,15,20,19,1,0,0,9,17,0,17,33,5,0,1,5,0,1,0.202,0.344,0.212,0.556
arraelu01,2020,Luis Arraez,23,Maj-AL,Minnesota,32,121,112,16,36,27,9,0,0,13,8,0,8,11,0,0,1,2,0,0,0.321,0.364,0.402,0.765
siscoch01,2020,Chance Sisco,25,Maj-AL,Baltimore,36,121,98,11,21,13,4,0,4,10,17,0,17,41,6,0,0,1,0,0,0.214,0.364,0.378,0.741
deshide02,2020,Delino DeShields,27,Maj-AL,Cleveland,37,120,107,10,27,22,3,2,0,7,9,0,9,29,0,4,0,0,3,2,0.252,0.31,0.318,0.628
perazjo01,2020,José Peraza,26,Maj-AL,Boston,34,120,111,13,25,15,8,1,1,8,5,0,5,18,3,0,1,3,1,1,0.225,0.275,0.342,0.617
uriaslu01,2020,Luis Urías,23,Maj-NL,Milwaukee,41,120,109,11,26,21,4,1,0,11,10,0,10,32,1,0,0,4,2,2,0.239,0.308,0.294,0.602
gomesya01,2020,Yan Gomes,32,Maj-NL,Washington,30,119,109,14,31,20,6,1,4,13,6,0,6,22,1,0,3,1,1,0,0.284,0.319,0.468,0.787
carlsdy01,2020,Dylan Carlson,21,Maj-NL,St. Louis,35,119,110,11,22,11,7,1,3,16,8,0,8,35,0,0,1,3,1,1,0.2,0.252,0.364,0.616
quinnro01,2020,Roman Quinn,27,Maj-NL,Philadelphia,41,116,108,14,23,17,3,1,2,7,5,0,5,39,2,1,0,0,12,0,0.213,0.261,0.315,0.576
tuckeco01,2020,Cole Tucker,23,Maj-NL,Pittsburgh,37,116,109,17,24,20,3,0,1,8,5,0,5,31,0,1,1,3,1,0,0.22,0.252,0.275,0.527
marmojo01,2020,José Marmolejos,27,Maj-AL,Seattle,35,115,107,12,22,12,4,0,6,18,7,0,7,32,1,0,0,2,0,0,0.206,0.261,0.411,0.672
varshda01,2020,Daulton Varsho,23,Maj-NL,Arizona,37,115,101,16,19,9,5,2,3,9,12,0,12,33,2,0,0,1,3,1,0.188,0.287,0.366,0.653
judgeaa01,2020,Aaron Judge,28,Maj-AL,New York,28,114,101,23,26,14,3,0,9,22,10,0,10,32,2,0,0,5,0,1,0.257,0.336,0.555,0.891
hillisa01,2020,Sam Hilliard,26,Maj-NL,Colorado,36,114,105,13,22,12,2,2,6,10,9,0,9,42,0,0,0,0,3,0,0.21,0.272,0.438,0.71
kempto01,2020,Tony Kemp,28,Maj-AL,Oakland,49,114,93,15,23,18,5,0,0,4,15,0,15,14,3,1,2,0,3,1,0.247,0.363,0.301,0.664
mendida01,2020,Danny Mendick,26,Maj-AL,Chicago,33,114,107,11,26,18,4,1,3,6,6,0,6,25,0,0,1,3,0,1,0.243,0.281,0.383,0.664
stewadj01,2020,DJ Stewart,26,Maj-AL,Baltimore,31,112,88,13,17,8,2,0,7,15,20,0,20,38,2,2,0,0,0,0,0.193,0.355,0.455,0.809
brinsle01,2020,Lewis Brinson,26,Maj-NL,Miami,46,112,106,14,24,15,6,0,3,12,6,0,6,30,0,0,0,2,4,0,0.226,0.268,0.368,0.636
mccanja02,2020,James McCann,30,Maj-AL,Chicago,31,111,97,20,28,18,3,0,7,15,8,0,8,30,4,0,2,2,1,1,0.289,0.36,0.536,0.897
tauchmi01,2020,Mike Tauchman,29,Maj-AL,New York,43,111,95,18,23,17,6,0,0,14,14,3,11,26,1,0,1,3,6,0,0.242,0.342,0.305,0.648
