bbref_id,season,Name,Age,Level,Team,G,PA,AB,R,H,X1B,X2B,X3B,HR,RBI,BB,IBB,uBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS
bartjo01,2020,Joey Bart,23,Maj-NL,San Francisco,33,111,103,15,24,17,5,2,0,7,3,0,3,41,5,0,0,1,0,0,0.233,0.288,0.32,0.609
andruel01,2020,Elvis Andrus,31,Maj-AL,Texas,29,111,103,11,20,12,5,0,3,7,8,0,8,15,0,0,0,5,3,1,0.194,0.252,0.33,0.582
barnhtu01,2020,Tucker Barnhart,29,Maj-NL,Cincinnati,38,110,98,10,20,12,3,0,5,13,12,0,12,28,0,0,0,2,0,0,0.204,0.291,0.388,0.679
perezro02,2020,Roberto Pérez,31,Maj-AL,Cleveland,32,110,97,6,16,13,2,0,1,5,11,0,11,38,2,0,0,2,0,0,0.165,0.264,0.217,0.48
madrini01,2020,Nick Madrigal,23,Maj-AL,Chicago,29,109,103,8,35,32,3,0,0,11,4,0,4,7,2,0,0,5,2,1,0.34,0.376,0.369,0.745
wolteto01,2020,Tony Wolters,28,Maj-NL,Colorado,42,109,100,10,23,19,4,0,0,8,6,0,6,30,1,2,0,1,0,0,0.23,0.28,0.27,0.55
walshja01,2020,Jared Walsh,26,Maj-AL,Los Angeles,32,108,99,19,29,14,4,2,9,26,5,0,5,15,1,0,3,0,0,0,0.293,0.324,0.647,0.971
jonesja07,2020,JaCoby Jones,28,Maj-AL,Detroit,30,108,97,19,26,12,9,0,5,14,7,0,7,34,3,0,1,1,1,1,0.268,0.333,0.516,0.849
paredis01,2020,Isaac Paredes,21,Maj-AL,Detroit,34,108,100,7,22,17,4,0,1,6,8,0,8,24,0,0,0,1,0,0,0.22,0.278,0.29,0.568
calhowi01,2020,Willie Calhoun,25,Maj-AL,Texas,29,108,100,3,19,15,2,1,1,13,5,0,5,17,1,0,2,1,0,0,0.19,0.232,0.26,0.492
holtbr01,2020,Brock Holt,32,Maj-NL,"Milwaukee,Washington",36,106,95,12,20,14,6,0,0,5,9,0,9,24,1,0,1,3,1,0,0.211,0.283,0.274,0.557
rengilu01,2020,Luis Rengifo,23,Maj-AL,Los Angeles,33,106,90,12,14,12,1,0,1,3,14,0,14,26,0,2,0,2,3,1,0.156,0.269,0.2,0.469
stassma01,2020,Max Stassi,29,Maj-AL,Los Angeles,31,105,90,12,25,16,2,0,7,20,11,0,11,21,1,0,3,5,0,0,0.278,0.352,0.533,0.886
wadety01,2020,Tyler Wade,25,Maj-AL,New York,52,105,88,19,15,9,3,0,3,10,12,0,12,22,3,1,1,1,4,1,0.171,0.289,0.307,0.595
slateau01,2020,Austin Slater,27,Maj-NL,San Francisco,31,104,85,18,24,16,2,1,5,7,16,0,16,22,2,1,0,2,8,1,0.282,0.408,0.506,0.914
barneau01,2020,Austin Barnes,30,Maj-NL,Los Angeles,29,104,86,14,21,17,3,0,1,9,13,0,13,24,2,2,1,0,3,0,0.244,0.353,0.314,0.667
naylojo01,2020,Josh Naylor,23,"Maj-AL,Maj-NL","Cleveland,San Diego",40,104,97,13,24,19,3,1,1,6,5,0,5,12,1,0,0,2,1,0,0.247,0.291,0.33,0.621
fuentjo01,2020,Joshua Fuentes,27,Maj-NL,Colorado,30,103,98,14,30,21,7,0,2,17,2,0,2,29,1,0,2,1,1,0,0.306,0.32,0.439,0.759
bruceja01,2020,Jay Bruce,33,Maj-NL,Philadelphia,32,103,96,11,19,7,4,2,6,14,7,1,6,24,0,0,0,1,0,0,0.198,0.252,0.469,0.721
donaljo02,2020,Josh Donaldson,34,Maj-AL,Minnesota,28,102,81,14,18,10,2,0,6,11,18,1,17,24,2,0,1,4,0,0,0.222,0.373,0.469,0.842
gosseph01,2020,Phil Gosselin,31,Maj-NL,Philadelphia,39,102,92,14,23,15,5,0,3,12,10,1,9,27,0,0,0,3,0,0,0.25,0.324,0.402,0.726
wardta01,2020,Taylor Ward,26,Maj-AL,Los Angeles,34,102,94,16,26,18,6,2,0,5,8,0,8,28,0,0,0,1,2,0,0.277,0.333,0.383,0.716
rufda01,2020,Darin Ruf,33,Maj-NL,San Francisco,40,101,88,11,24,13,6,0,5,18,13,0,13,24,0,0,0,1,1,0,0.273,0.366,0.511,0.878
fowlede01,2020,Dexter Fowler,34,Maj-NL,St. Louis,31,101,90,14,21,15,2,0,4,15,10,0,10,28,1,0,0,2,1,1,0.233,0.317,0.389,0.706
maybica01,2020,Cameron Maybin,33,"Maj-AL,Maj-NL","Chicago,Detroit",32,101,93,8,23,13,8,1,1,7,7,0,7,25,1,0,0,4,3,0,0.247,0.307,0.387,0.694
olivaed02,2020,Edward Olivares,24,"Maj-AL,Maj-NL","Kansas City,San Diego",31,101,96,9,23,17,2,1,3,10,4,0,4,25,0,0,1,1,0,2,0.24,0.267,0.375,0.642
adriaeh01,2020,Ehire Adrianza,30,Maj-AL,Minnesota,44,101,89,10,17,10,7,0,0,3,11,0,11,23,1,0,0,3,1,0,0.191,0.287,0.27,0.557
kendrho01,2020,Howie Kendrick,36,Maj-NL,Washington,25,100,91,11,25,19,4,0,2,14,7,2,5,17,0,0,2,4,0,0,0.275,0.32,0.385,0.705
alfarjo01,2020,Jorge Alfaro,27,Maj-NL,Miami,31,100,93,12,21,16,2,0,3,16,4,1,3,36,3,0,0,2,2,0,0.226,0.28,0.344,0.624
taylomi02,2020,Michael A. Taylor,29,Maj-NL,Washington,38,99,92,11,18,7,6,0,5,16,6,0,6,27,1,0,0,2,0,0,0.196,0.253,0.424,0.676
lambja01,2020,Jake Lamb,29,"Maj-AL,Maj-NL","Arizona,Oakland",31,99,88,7,17,9,5,0,3,10,8,0,8,25,3,0,0,1,0,1,0.193,0.283,0.352,0.635
daviskh01,2020,Khris Davis,32,Maj-AL,Oakland,30,99,85,9,17,10,5,0,2,10,10,0,10,26,3,0,1,5,0,0,0.2,0.303,0.329,0.632
stewach02,2020,Christin Stewart,26,Maj-AL,Detroit,36,99,90,6,15,9,3,0,3,9,5,0,5,30,2,0,1,2,0,0,0.167,0.225,0.3,0.525
dahlda01,2020,David Dahl,26,Maj-NL,Colorado,24,99,93,9,17,13,2,2,0,9,4,0,4,28,1,0,1,0,1,0,0.183,0.222,0.247,0.47
brossmi01,2020,Mike Brosseau,26,Maj-AL,Tampa Bay,36,98,86,12,26,15,5,1,5,12,8,0,8,31,3,0,1,1,2,0,0.302,0.378,0.558,0.936
martijo08,2020,José Martínez,31,"Maj-AL,Maj-NL","Chicago,Tampa Bay",34,98,88,10,16,10,4,0,2,10,10,1,9,27,0,0,0,6,0,0,0.182,0.265,0.296,0.561
toroab01,2020,Abraham Toro,23,Maj-AL,Houston,33,97,87,13,13,8,2,0,3,9,3,0,3,23,7,0,0,1,1,1,0.149,0.237,0.276,0.513
hayeske01,2020,Ke'Bryan Hayes,23,Maj-NL,Pittsburgh,24,95,85,17,32,18,7,2,5,11,9,2,7,20,1,0,0,2,1,0,0.377,0.442,0.682,1.125
stantmi03,2020,Giancarlo Stanton,30,Maj-AL,New York,23,94,76,12,19,8,7,0,4,11,15,1,14,27,2,0,0,4,1,0,0.25,0.387,0.5,0.887
bonifjo01,2020,Jorge Bonifacio,27,Maj-AL,Detroit,30,94,86,8,19,14,3,0,2,17,5,0,5,26,2,0,1,1,0,0,0.221,0.277,0.326,0.602
sandopa01,2020,Pablo Sandoval,33,Maj-NL,"Atlanta,San Francisco",34,94,84,5,18,16,1,0,1,6,8,0,8,19,1,0,1,3,0,0,0.214,0.287,0.262,0.549
casalcu01,2020,Curt Casali,31,Maj-NL,Cincinnati,31,93,76,10,17,8,3,0,6,8,14,0,14,29,3,0,0,2,1,0,0.224,0.366,0.5,0.866
engelad01,2020,Adam Engel,28,Maj-AL,Chicago,36,93,88,11,26,17,5,1,3,12,3,0,3,19,2,0,0,1,1,0,0.296,0.333,0.477,0.811
perezmi03,2020,Michael Perez,27,Maj-AL,Tampa Bay,38,93,84,7,14,10,3,0,1,13,7,0,7,27,1,0,1,3,0,0,0.167,0.237,0.238,0.475
mercaos01,2020,Óscar Mercado,25,Maj-AL,Cleveland,36,93,86,6,11,9,1,0,1,6,5,0,5,27,0,1,1,0,3,0,0.128,0.174,0.174,0.348
dalbebo01,2020,Bobby Dalbec,25,Maj-AL,Boston,23,92,80,13,21,10,3,0,8,16,10,0,10,39,2,0,0,0,0,0,0.263,0.359,0.6,0.959
haselad01,2020,Adam Haseley,24,Maj-NL,Philadelphia,40,92,79,7,22,17,5,0,0,13,7,1,6,17,2,3,1,3,0,0,0.279,0.348,0.342,0.69
castrja01,2020,Jason Castro,33,"Maj-AL,Maj-NL","Los Angeles,San Diego",27,92,80,8,15,4,9,0,2,9,12,0,12,33,0,0,0,2,0,0,0.188,0.294,0.375,0.669
luplojo01,2020,Jordan Luplow,26,Maj-AL,Cleveland,29,92,78,8,15,7,5,1,2,8,12,0,12,19,1,0,1,3,0,1,0.192,0.304,0.359,0.663
harrijo05,2020,Josh Harrison,32,Maj-NL,Washington,33,91,79,11,22,17,2,0,3,14,6,0,6,12,4,0,2,2,1,2,0.279,0.352,0.418,0.769
plaweke01,2020,Kevin Plawecki,29,Maj-AL,Boston,24,89,82,8,28,21,5,1,1,17,5,0,5,14,2,0,0,4,1,0,0.342,0.393,0.463,0.857
knappan01,2020,Andrew Knapp,28,Maj-NL,Philadelphia,33,89,72,9,20,13,4,1,2,15,15,0,15,19,1,0,1,1,0,0,0.278,0.405,0.444,0.849
ervinph01,2020,Phil Ervin,27,"Maj-AL,Maj-NL","Cincinnati,Seattle",37,89,74,10,11,8,3,0,0,4,14,0,14,22,1,0,0,2,1,0,0.149,0.292,0.189,0.481
guzmaro01,2020,Ronald Guzmán,25,Maj-AL,Texas,26,86,78,10,19,13,1,1,4,9,7,0,7,24,1,0,0,0,1,0,0.244,0.314,0.436,0.75
strawmy01,2020,Myles Straw,25,Maj-AL,Houston,33,86,82,8,17,13,4,0,0,8,4,0,4,22,0,0,0,0,6,2,0.207,0.244,0.256,0.5
mcbrory01,2020,Ryan McBroom,28,Maj-AL,Kansas City,36,85,81,8,20,11,3,0,6,10,4,0,4,30,0,0,0,2,0,0,0.247,0.282,0.506,0.789
zuninmi01,2020,Mike Zunino,29,Maj-AL,Tampa Bay,28,84,75,8,11,3,4,0,4,10,6,0,6,37,3,0,0,0,0,0,0.147,0.238,0.36,0.598
santado01,2020,Domingo Santana,27,Maj-AL,Cleveland,24,84,70,6,11,6,3,0,2,12,13,0,13,25,1,0,0,2,0,0,0.157,0.298,0.286,0.583
fordmi01,2020,Mike Ford,27,Maj-AL,New York,29,84,74,5,10,4,4,0,2,11,7,0,7,16,2,0,1,4,0,0,0.135,0.226,0.27,0.497
riosed01,2020,Edwin Rios,26,Maj-NL,Los Angeles,32,83,76,13,19,5,6,0,8,17,4,0,4,18,2,0,1,2,0,0,0.25,0.301,0.645,0.946
hedgeau01,2020,Austin Hedges,27,"Maj-AL,Maj-NL","Cleveland,San Diego",35,83,69,7,10,6,1,0,3,6,6,0,6,23,2,5,1,3,1,0,0.145,0.231,0.29,0.521
locasti01,2020,Tim Locastro,27,Maj-NL,Arizona,33,82,69,15,20,13,4,1,2,7,8,0,8,14,4,1,0,0,4,0,0.29,0.395,0.464,0.859
trevijo01,2020,Jose Trevino,27,Maj-AL,Texas,24,82,75,10,19,9,8,0,2,9,3,0,3,14,1,1,2,1,0,0,0.253,0.284,0.44,0.724
osunajo01,2020,José Osuna,27,Maj-NL,Pittsburgh,26,82,78,6,16,9,3,0,4,11,4,0,4,16,0,0,0,1,0,1,0.205,0.244,0.397,0.641
gordode01,2020,Dee Strange-Gordon,32,Maj-AL,Seattle,33,82,75,12,15,14,1,0,0,3,5,0,5,13,2,0,0,1,3,2,0.2,0.268,0.213,0.482
chiriro01,2020,Robinson Chirinos,36,"Maj-AL,Maj-NL","New York,Texas",26,82,74,4,12,8,3,0,1,7,6,0,6,21,1,0,1,5,0,0,0.162,0.232,0.243,0.475
leonsa01,2020,Sandy León,31,Maj-AL,Cleveland,25,81,66,4,9,6,1,0,2,4,14,0,14,21,1,0,0,2,0,0,0.136,0.296,0.242,0.539
vogtst01,2020,Stephen Vogt,35,Maj-NL,Arizona,26,81,72,6,12,6,5,0,1,7,8,0,8,18,0,0,1,1,0,0,0.167,0.247,0.278,0.525
garvemi01,2020,Mitch Garver,29,Maj-AL,Minnesota,23,81,72,8,12,9,1,0,2,5,7,0,7,37,1,0,1,1,0,0,0.167,0.247,0.264,0.511
flowety01,2020,Tyler Flowers,34,Maj-NL,Atlanta,22,80,69,5,15,8,6,0,1,5,8,0,8,34,3,0,0,1,0,0,0.217,0.325,0.348,0.673
arauzjo01,2020,Jonathan Araúz,21,Maj-AL,Boston,25,80,72,8,18,15,2,0,1,9,8,0,8,21,0,0,0,0,0,0,0.25,0.325,0.319,0.644
vanmejo01,2020,Josh VanMeter,25,Maj-NL,"Arizona,Cincinnati",26,79,70,9,9,4,3,0,2,6,7,0,7,24,2,0,0,0,1,0,0.129,0.228,0.257,0.485
torrelu01,2020,Luis Torrens,24,"Maj-AL,Maj-NL","San Diego,Seattle",25,78,70,5,18,12,5,0,1,6,7,0,7,15,0,1,0,1,0,0,0.257,0.325,0.371,0.696
senzeni01,2020,Nick Senzel,25,Maj-NL,Cincinnati,23,78,70,8,13,5,6,0,2,8,6,0,6,15,0,0,1,2,2,1,0.186,0.247,0.357,0.604
tejedan01,2020,Anderson Tejeda,22,Maj-AL,Texas,23,77,75,7,19,11,4,1,3,8,2,0,2,30,0,0,0,2,4,1,0.253,0.273,0.453,0.726
velazan01,2020,Andrew Velazquez,25,Maj-AL,Baltimore,40,77,63,11,10,8,1,1,0,3,10,0,10,23,0,4,0,2,4,2,0.159,0.274,0.206,0.48
arozara01,2020,Randy Arozarena,25,Maj-AL,Tampa Bay,23,76,64,15,18,9,2,0,7,11,6,0,6,22,5,0,1,2,4,0,0.281,0.382,0.641,1.022
lowena01,2020,Nathaniel Lowe,24,Maj-AL,Tampa Bay,21,76,67,10,15,9,2,0,4,11,9,2,7,28,0,0,0,2,1,0,0.224,0.316,0.433,0.749
dietrde01,2020,Derek Dietrich,30,Maj-AL,Texas,25,75,61,9,12,6,1,0,5,8,9,0,9,21,5,0,0,4,1,0,0.197,0.347,0.459,0.806
diazel01,2020,Elias Díaz,29,Maj-NL,Colorado,26,73,68,4,16,12,2,0,2,9,5,0,5,15,0,0,0,4,0,0,0.235,0.288,0.353,0.641
smithdw02,2020,Dwight Smith Jr.,27,Maj-AL,Baltimore,21,72,63,9,14,9,3,0,2,6,7,1,6,19,1,0,1,1,1,0,0.222,0.306,0.365,0.671
garcigr01,2020,Greg Garcia,30,Maj-NL,San Diego,35,72,61,6,12,9,3,0,0,11,7,0,7,19,0,3,1,0,1,0,0.197,0.275,0.246,0.521
machivi01,2020,Vimael Machín,26,Maj-AL,Oakland,24,71,63,11,13,11,2,0,0,0,8,0,8,10,0,0,0,4,0,0,0.206,0.296,0.238,0.534
farmeky01,2020,Kyle Farmer,29,Maj-NL,Cincinnati,32,70,64,4,17,14,3,0,0,4,5,0,5,13,1,0,0,0,1,0,0.266,0.329,0.313,0.641
rojasjo01,2020,Josh Rojas,26,Maj-NL,Arizona,17,70,61,9,11,11,0,0,0,2,7,0,7,16,0,0,2,1,1,0,0.18,0.257,0.18,0.437
luxga01,2020,Gavin Lux,22,Maj-NL,Los Angeles,19,69,63,8,11,6,2,0,3,8,6,0,6,19,0,0,0,0,1,0,0.175,0.246,0.349,0.596
mathije01,2020,Jeff Mathis,37,Maj-AL,Texas,24,69,63,6,10,5,1,1,3,9,5,0,5,25,0,0,1,0,1,0,0.159,0.217,0.349,0.567
riddljt01,2020,JT Riddle,28,Maj-NL,Pittsburgh,23,69,67,8,10,7,2,0,1,1,2,0,2,13,0,0,0,0,1,0,0.149,0.174,0.224,0.398
guilllu01,2020,Luis Guillorme,25,Maj-NL,New York,29,68,57,6,19,13,6,0,0,9,10,0,10,17,0,0,1,3,2,0,0.333,0.427,0.439,0.865
garcijo02,2020,Jose Barrero,22,Maj-NL,Cincinnati,24,68,67,4,13,13,0,0,0,2,1,0,1,26,0,0,0,1,1,1,0.194,0.206,0.194,0.4
espinsa01,2020,Santiago Espinal,25,Maj-AL,Toronto,26,66,60,10,16,12,4,0,0,6,4,0,4,16,0,1,1,1,1,0,0.267,0.308,0.333,0.641
dysonja01,2020,Jarrod Dyson,35,"Maj-AL,Maj-NL","Chicago,Pittsburgh",32,66,61,9,11,11,0,0,0,5,4,0,4,11,0,1,0,0,6,0,0.18,0.231,0.18,0.411
andujmi01,2020,Miguel Andujar,25,Maj-AL,New York,21,65,62,5,15,11,2,1,1,5,3,0,3,9,0,0,0,1,0,0,0.242,0.277,0.355,0.632
trompch01,2020,Chadwick Tromp,25,Maj-NL,San Francisco,24,64,61,11,13,8,1,0,4,10,1,0,1,20,0,0,2,3,0,0,0.213,0.219,0.426,0.645
starlbu01,2020,Bubba Starling,27,Maj-AL,Kansas City,35,64,59,5,10,8,1,0,1,5,4,0,4,27,0,0,1,0,0,0,0.17,0.219,0.237,0.456
garcile02,2020,Leury Garcia,29,Maj-AL,Chicago,16,63,59,6,16,12,1,0,3,8,4,0,4,9,0,0,0,0,0,0,0.271,0.318,0.441,0.758
castrst01,2020,Starlin Castro,30,Maj-NL,Washington,16,63,60,9,16,10,3,1,2,4,3,0,3,13,0,0,0,0,0,0,0.267,0.302,0.45,0.752
hechaad01,2020,Adeiny Hechavarría,31,Maj-NL,Atlanta,27,63,59,7,15,12,3,0,0,2,4,0,4,12,0,0,0,1,0,0,0.254,0.302,0.305,0.607
santada01,2020,Danny Santana,29,Maj-AL,Texas,15,63,55,6,8,3,4,0,1,7,7,0,7,24,0,0,1,1,2,0,0.146,0.238,0.273,0.511
murphjr01,2020,John Ryan Murphy,29,Maj-NL,Pittsburgh,25,63,58,6,10,8,2,0,0,2,4,0,4,28,0,1,0,1,0,0,0.172,0.226,0.207,0.433
cervefr01,2020,Francisco Cervelli,34,Maj-NL,Miami,16,62,53,10,13,8,2,0,3,7,8,0,8,14,1,0,0,3,1,0,0.245,0.355,0.453,0.808
jeffery01,2020,Ryan Jeffers,23,Maj-AL,Minnesota,26,62,55,5,15,12,0,0,3,7,5,0,5,19,2,0,0,0,0,0,0.273,0.355,0.436,0.791
avilaal01,2020,Alex Avila,33,Maj-AL,Minnesota,23,62,49,6,9,6,2,0,1,2,11,0,11,22,2,0,0,2,0,0,0.184,0.355,0.286,0.641
chishja01,2020,Jazz Chisholm Jr.,22,Maj-NL,Miami,21,62,56,8,9,5,1,1,2,6,5,0,5,19,1,0,0,0,2,2,0.161,0.242,0.321,0.563
peterja01,2020,Jace Peterson,30,Maj-NL,Milwaukee,26,61,45,6,9,6,1,0,2,5,15,0,15,20,0,0,1,0,1,0,0.2,0.393,0.356,0.749
pindech01,2020,Chad Pinder,28,Maj-AL,Oakland,24,61,56,8,13,8,3,0,2,8,5,0,5,13,0,0,0,3,0,0,0.232,0.295,0.393,0.688
gallaca01,2020,Cam Gallagher,27,Maj-AL,Kansas City,25,60,53,10,15,9,5,0,1,3,6,0,6,11,0,1,0,0,0,0,0.283,0.356,0.434,0.79
bemboan01,2020,Anthony Bemboom,30,Maj-AL,Los Angeles,21,60,48,9,10,6,1,0,3,5,7,0,7,13,2,2,1,0,0,1,0.208,0.328,0.417,0.744
diazal02,2020,Aledmys Díaz,29,Maj-AL,Houston,17,59,58,8,14,6,5,0,3,6,1,0,1,12,0,0,0,1,0,0,0.241,0.254,0.483,0.737
phillbr02,2020,Brett Phillips,26,Maj-AL,"Kansas City,Tampa Bay",35,59,51,10,10,6,0,2,2,5,8,0,8,15,0,0,0,0,6,1,0.196,0.305,0.392,0.697
camerda01,2020,Daz Cameron,23,Maj-AL,Detroit,17,59,57,4,11,8,2,1,0,3,2,0,2,19,0,0,0,1,1,0,0.193,0.22,0.263,0.484
jayjo02,2020,Jon Jay,35,Maj-NL,Arizona,18,57,50,5,8,6,1,0,1,4,3,0,3,12,1,0,3,0,0,0,0.16,0.211,0.24,0.451
lintz02,2020,Tzu-Wei Lin,26,Maj-AL,Boston,26,57,52,2,8,7,1,0,0,3,2,0,2,17,0,2,1,1,0,0,0.154,0.182,0.173,0.355
aquinar01,2020,Aristides Aquino,26,Maj-NL,Cincinnati,23,56,47,7,8,5,1,0,2,8,6,0,6,18,3,0,0,1,1,0,0.17,0.304,0.319,0.623
pencehu01,2020,Hunter Pence,37,Maj-NL,San Francisco,17,56,52,4,5,2,0,1,2,6,3,0,3,15,1,0,0,3,0,0,0.096,0.161,0.25,0.411
greingr01,2020,Grayson Greiner,27,Maj-AL,Detroit,18,55,51,8,6,1,2,0,3,8,3,0,3,20,1,0,0,2,0,0,0.118,0.182,0.333,0.515
davisch02,2020,Chris Davis,34,Maj-AL,Baltimore,16,55,52,3,6,3,3,0,0,1,3,0,3,17,0,0,0,0,0,0,0.115,0.164,0.173,0.337
castrha01,2020,Harold Castro,26,Maj-AL,Detroit,22,54,49,6,17,13,4,0,0,3,5,0,5,11,0,0,0,1,0,0,0.347,0.407,0.429,0.836
arroych01,2020,Christian Arroyo,25,Maj-AL,"Boston,Cleveland",15,54,50,7,12,8,1,0,3,8,4,0,4,11,0,0,0,2,0,0,0.24,0.296,0.44,0.736
nottija01,2020,Jacob Nottingham,25,Maj-NL,Milwaukee,20,54,48,8,9,4,1,0,4,13,5,0,5,20,1,0,0,1,0,0,0.188,0.278,0.458,0.736
haggesa01,2020,Sam Haggerty,26,Maj-AL,Seattle,13,54,50,7,13,8,4,0,1,6,4,0,4,16,0,0,0,0,4,0,0.26,0.315,0.4,0.715
beatyma01,2020,Matt Beaty,27,Maj-NL,Los Angeles,21,54,50,8,11,8,1,0,2,5,2,0,2,14,2,0,0,3,0,0,0.22,0.278,0.36,0.638
vargail01,2020,Ildemaro Vargas,28,"Maj-AL,Maj-NL","Arizona,Chicago,Minnesota",24,54,51,6,10,7,1,1,1,3,2,0,2,10,0,0,1,2,0,0,0.196,0.222,0.314,0.536
heinesc01,2020,Scott Heineman,27,Maj-AL,Texas,24,54,52,6,8,4,3,0,1,7,2,0,2,11,0,0,0,1,3,0,0.154,0.185,0.269,0.454
sierrma01,2020,Magneuris Sierra,24,Maj-NL,Miami,19,53,44,8,11,7,3,1,0,7,5,0,5,9,1,2,1,0,4,1,0.25,0.333,0.364,0.697
croncj01,2020,C.J. Cron,30,Maj-AL,Detroit,13,52,42,9,8,1,3,0,4,8,9,0,9,16,1,0,0,2,0,0,0.191,0.346,0.548,0.894
estrath01,2020,Thairo Estrada,24,Maj-AL,New York,26,52,48,8,8,7,0,0,1,3,1,0,1,19,3,0,0,0,1,0,0.167,0.231,0.229,0.46
whiteel04,2020,Eli White,26,Maj-AL,Texas,19,52,48,5,9,7,2,0,0,3,3,0,3,16,0,0,1,0,1,1,0.188,0.231,0.229,0.46
beninan01,2020,Andrew Benintendi,25,Maj-AL,Boston,14,52,39,4,4,3,1,0,0,1,11,0,11,17,1,1,0,1,1,1,0.103,0.314,0.128,0.442
adamsma01,2020,Matt Adams,31,Maj-NL,Atlanta,16,51,49,4,9,5,2,0,2,9,2,0,2,18,0,0,0,3,0,0,0.184,0.216,0.347,0.563
harrimo01,2020,Monte Harrison,24,Maj-NL,Miami,32,51,47,8,8,6,1,0,1,3,4,0,4,26,0,0,0,0,6,0,0.17,0.235,0.255,0.491
zimmebr01,2020,Bradley Zimmer,27,Maj-AL,Cleveland,20,50,37,3,6,5,0,0,1,3,7,0,7,14,5,0,1,2,2,1,0.162,0.36,0.243,0.603
heinety01,2020,Tyler Heineman,29,Maj-NL,San Francisco,15,50,42,3,8,7,1,0,0,1,4,0,4,6,2,2,0,0,1,0,0.191,0.292,0.214,0.506
drurybr01,2020,Brandon Drury,27,Maj-AL,Toronto,21,49,46,3,7,6,1,0,0,1,2,0,2,9,0,0,1,0,0,0,0.152,0.184,0.174,0.358
higasky01,2020,Kyle Higashioka,30,Maj-AL,New York,16,48,48,7,12,7,1,0,4,10,0,0,0,11,0,0,0,0,0,0,0.25,0.25,0.521,0.771
wallach01,2020,Chad Wallach,28,Maj-NL,Miami,15,48,44,4,10,6,3,0,1,6,3,0,3,12,0,1,0,1,0,0,0.227,0.277,0.364,0.64
mayfija01,2020,Jack Mayfield,29,Maj-AL,Houston,21,48,43,5,8,7,1,0,0,3,2,0,2,15,1,1,1,1,0,0,0.186,0.234,0.209,0.443
stevean01,2020,Andrew Stevenson,26,Maj-NL,Washington,15,47,41,11,15,5,7,1,2,12,5,0,5,11,1,0,0,0,2,0,0.366,0.447,0.732,1.179
davidma02,2020,Matt Davidson,29,Maj-NL,Cincinnati,20,47,43,3,7,3,1,0,3,11,4,0,4,13,0,0,0,2,0,0,0.163,0.234,0.395,0.629
smithma05,2020,Mallex Smith,27,Maj-AL,Seattle,14,47,45,2,6,4,2,0,0,3,2,0,2,13,0,0,0,1,2,0,0.133,0.17,0.178,0.348
garnedu01,2020,Dustin Garneau,32,Maj-AL,Houston,17,46,38,4,6,4,0,1,1,4,6,0,6,15,0,2,0,1,0,0,0.158,0.273,0.29,0.562
evansph01,2020,Phillip Evans,27,Maj-NL,Pittsburgh,11,45,39,6,14,11,2,0,1,9,5,0,5,7,1,0,0,1,0,1,0.359,0.444,0.487,0.932
munozya01,2020,Yairo Muñoz,25,Maj-AL,Boston,12,45,45,6,15,9,5,0,1,4,0,0,0,11,0,0,0,1,2,0,0.333,0.333,0.511,0.844
pinama01,2020,Manny Piña,33,Maj-NL,Milwaukee,15,45,39,4,9,6,1,0,2,5,3,0,3,11,3,0,0,0,0,0,0.231,0.333,0.41,0.744
mcguire01,2020,Reese McGuire,25,Maj-AL,Toronto,19,45,41,2,3,2,0,0,1,1,0,0,0,11,0,4,0,1,0,0,0.073,0.073,0.146,0.22
owingch01,2020,Chris Owings,28,Maj-NL,Colorado,17,44,41,9,11,8,1,0,2,5,3,0,3,11,0,0,0,0,1,0,0.268,0.318,0.439,0.757
smithpa04,2020,Pavin Smith,24,Maj-NL,Arizona,12,44,37,7,10,8,0,1,1,4,5,0,5,8,0,0,2,0,1,0,0.27,0.341,0.405,0.746
